what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330468797988
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330468797989
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330468814356
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330468821486
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330468824513
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330468826221
closed,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330468826251
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1330468827599
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1330468827600
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1330468827601
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1330468827602
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1330468827603
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1330468827603
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1330468827615
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1330468827616
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1330468827617
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1330468827636
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1330468827657
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1330468827657
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1330472404065
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1330472404066
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1330472404067
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1330472404067
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1330472404067
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1330472404068
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1330472404068
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1330472404069
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1330472404069
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1330472404079
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1330472404080
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1330472404080
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1330472404081
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1330472404081
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1330472404082
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1330472404082
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1330472404083
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1330472404084
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1330472404085
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1330472404086
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1330472404087
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20110829-1916,"org.eclipse.emf.ecore.change",1330472404088
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1330472404088
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1330472404089
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1330472404090
started,bundle,org.eclipse.equinox.concurrent,1.0.200.v20110502,"org.eclipse.equinox.concurrent",1330472404090
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1330472404091
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1330472404094
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1330472404095
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1330472404096
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1330472404096
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1330472404097
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1330472404099
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1330472404100
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1330472404100
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1330472404101
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1330472404102
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1330472404102
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1330472404103
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1330472404104
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1330472404134
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1330472404135
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1330472404135
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1330472404136
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1330472404138
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1330472404142
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1330472404143
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1330472404145
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1330472404145
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1330472404146
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1330472404146
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1330472404146
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1330472404147
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1330472404147
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1330472404147
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1330472404148
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1330472404148
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1330472404148
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1330472404149
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1330472404149
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1330472404150
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1330472404150
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1330472404151
started,bundle,org.eclipse.e4.core.commands,0.10.0.v20110613-2030,"org.eclipse.e4.core.commands",1330472404151
started,bundle,org.eclipse.e4.core.contexts,1.0.0.v20110629-1700,"org.eclipse.e4.core.contexts",1330472404152
started,bundle,org.eclipse.e4.core.contexts.debug,0.1.0.v20110517-2030,"org.eclipse.e4.core.contexts.debug",1330472404152
started,bundle,org.eclipse.e4.core.di,1.0.0.v20110629-1700,"org.eclipse.e4.core.di",1330472404153
started,bundle,org.eclipse.e4.core.services,0.10.0.v20110613-2030,"org.eclipse.e4.core.services",1330472404153
started,bundle,org.eclipse.e4.ui.bindings,0.10.0.v20110613-2030,"org.eclipse.e4.ui.bindings",1330472404153
started,bundle,org.eclipse.e4.ui.css.swt,0.10.0.v20110613-2030,"org.eclipse.e4.ui.css.swt",1330472404154
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.1.v20110613-2030,"org.eclipse.e4.ui.css.swt.theme",1330472404154
started,bundle,org.eclipse.e4.ui.di,0.10.0.v20110613-2030,"org.eclipse.e4.ui.di",1330472404155
started,bundle,org.eclipse.e4.ui.model.workbench,0.10.0.v20110613-2030,"org.eclipse.e4.ui.model.workbench",1330472404155
started,bundle,org.eclipse.e4.ui.services,0.10.0.v20110613-2030,"org.eclipse.e4.ui.services",1330472404156
started,bundle,org.eclipse.e4.ui.workbench,0.10.1.v20110825-1422,"org.eclipse.e4.ui.workbench",1330472404156
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,0.10.0.v20110705-1300,"org.eclipse.e4.ui.workbench.addons.swt",1330472404156
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.10.0.v20110825-1422,"org.eclipse.e4.ui.workbench.renderers.swt",1330472404157
started,bundle,org.eclipse.e4.ui.workbench.swt,0.10.0.v20110906-1038,"org.eclipse.e4.ui.workbench.swt",1330472404157
started,bundle,org.eclipse.ui,3.7.100.v20110906-1038,"org.eclipse.ui",1330472404158
started,bundle,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"org.eclipse.ui.workbench",1330472404158
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1330472404159
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1330472404159
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1330472404160
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1330472404160
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1330472404160
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1330472404161
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1330472404161
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1330472404161
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1330472404162
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1330472404162
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1330472404163
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1330472404163
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1330472404164
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1330472404165
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1330472404166
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1330472404167
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1330472404167
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1330472404167
os,sysinfo,,,"win32",1330472404170
arch,sysinfo,,,"x86_64",1330472404170
ws,sysinfo,,,"win32",1330472404170
locale,sysinfo,,,"en_US",1330472404170
processors,sysinfo,,,"4",1330472404170
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330472404170
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1330472404170
java.specification.name,sysinfo,,,"Java Platform API Specification",1330472404170
java.specification.vendor,sysinfo,,,"Oracle Corporation",1330472404170
java.specification.version,sysinfo,,,"1.7",1330472404170
java.vendor,sysinfo,,,"Oracle Corporation",1330472404170
java.version,sysinfo,,,"1.7.0_03",1330472404170
java.vm.info,sysinfo,,,"mixed mode",1330472404170
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1330472404170
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330472404170
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1330472404170
java.vm.specification.version,sysinfo,,,"1.7",1330472404170
java.vm.vendor,sysinfo,,,"Oracle Corporation",1330472404170
java.vm.version,sysinfo,,,"22.1-b02",1330472404170
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1330472404180
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1330472404346
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1330472404347
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1330472404357
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1330472404393
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1330472405064
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1330472405084
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1330472405107
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330472413057
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1330472413202
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1330472413205
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1330472413206
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330472413237
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1330472413337
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1330472413476
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330472413660
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472418535
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472422253
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472423671
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472454077
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472454993
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472461520
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472463064
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472498038
started,bundle,runjettyrun.jetty8,1.3.2,"runjettyrun.jetty8",1330472509204
started,bundle,runjettyrun.jetty7,1.3.2,"runjettyrun.jetty7",1330472509205
started,bundle,runjettyrun,1.3.2,"runjettyrun",1330472509212
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1330472509303
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472511715
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472705765
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472731667
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1330472747850
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472774318
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472777311
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472843324
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472844702
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472846017
closed,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472846046
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330472846147
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1330472847226
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1330472847227
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1330472847227
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1330472847228
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1330472847229
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1330472847229
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1330472847229
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1330472847230
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1330472847231
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1330472847231
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1330472847232
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1330472847232
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1330472847232
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1330472847233
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1330472847234
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1330472847235
stopped,bundle,runjettyrun.jetty7,1.3.2,"runjettyrun.jetty7",1330472847235
stopped,bundle,runjettyrun.jetty8,1.3.2,"runjettyrun.jetty8",1330472847235
stopped,bundle,runjettyrun,1.3.2,"runjettyrun",1330472847235
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1330472847235
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1330472847238
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1330472847238
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1330472847239
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1330472847240
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1330472847241
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1330472847244
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1330472847245
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1330472869548
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1330472869549
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1330472869550
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1330472869550
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1330472869551
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1330472869551
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1330472869552
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1330472869552
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1330472869552
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1330472869553
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1330472869554
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1330472869554
